Unnamed: 0,reviewID,reviewContent,rating,usefulCount,coolCount,funnyCount,sentGroup,cleanReview,dominantTopic,topicLabel
4567,S3zLgEwz0vhEObvvs5JF,"The one star is merely for the beautiful lobby and the fact that this is a Chicago landmark. I stayed here for the NYE party this past weekend and I was astonished by  the poor service and rudeness we received from the staff. They oversold the event so it took waiting in line to do almost anything. I went to the bathroom right before midnight and the men guarding the doors refused to let me back in. They said the room was at capacity. How can that even happen? If you were responsible enough to only sell enough tickets that the main room wouldnt be at capacity then I wouldnt have spent $ 140 to be standing in a hallway by myself on new years stone cold sober. They wouldnt allow alcohol in the hotel rooms and if they found any reminants they would charge a $ 60 corkage fee. So greedy! Now back to the staff and maintenance. The conceirge had no idea when check out was, the starbucks staff yelled at me for no apparent reason and when we checked under the bed to make sure we didnt leave anything behind we found dirty dishes with food still stuck to them,an empty ice cream carton, and a bunch of used glasses. DISGUSTING!!!!  Who knows long those dishes had been there. I will urge out of town guests never to stay in this digusting terrible place.",1,0,0,0,Negative,star merely beautiful lobby fact chicago landmark nye party past weekend astonished poor service rudeness received staff oversold event took waiting line almost anything went bathroom right midnight men guarding door refused let back said capacity even happen responsible enough sell enough ticket main wouldnt capacity wouldnt spent standing hallway new year stone cold sober wouldnt allow alcohol room found reminants charge corkage fee greedy back staff maintenance conceirge idea check starbucks staff yelled apparent reason checked bed make sure didnt leave anything behind found dirty dish food still stuck empty ice cream carton bunch used glass disgusting know long dish urge town guest never digusting terrible,3,Design Flaws/Lack of Privacy
4572,T-EFDEWkeZFFTdbOg7QYOA,"Something always seems to go wrong when I visit Chicago, last time our car got towed at 2am (course our luggage, maps & most $ was in the car ) so we had to wander the streets of Chicago aimlessly... This time the issue was the hotel: Plus 1 star: location Plus 1 star: gorgeous lobby, historical hotel Minus 1 star- for PAPER THIN WALLS Minus 1 star- for being woken by maid each morning Minus 1 star for not only not allowing my boyfriend in the room when his card stopped working & not being helpful to him in any way. I have travelled throughout the US, Europe & Asia and I don't remember any hotel, motel, or any other lodging where the maids come before checkout or at least 11am.  This might not have been that problemmatic but the paperthin walls did not help. FRI:    9:23am Maid service next door (to those that flew in late & are on CA time that felt like 7:23am about 5 hours BEFORE I had planned to wake).   We're not talking about faintly hearing the vaccuum, we're talking hearing her push all the hangers in the closet together ... that's how thin the walls were. I crawled out of bed & put a ""do not disturb"" sign up.  A few minutes later our door starts shaking and this weird noise like someone's rubbing against the door Apparently they polish them every morning  -- I'd have to say she didn't read the sign about NOT DISTURBING US. Later that night got to listen to our neighbors have sex. SAT:  Maid service comes through at 8:30am! (which, to someone on PST felt like 6:30am wakeup, esp. after being at a wedding reception until midnight the night before!). SUN.   3:14am woken by screaming fight next door (apparently some jerk ditched his GF).   7:00am woken up by someone in the room on the other side decided it was a good time to SING. 8:30-9:30am Maid knocking on neighbouring doors woke us up later that morning (we'd finally learned to put the do not disturb (or polish our door!) sign up at night). Went out to visit a friend about an hour outside of Chicago.  Get a call from my BF.  His card won't work on the room. He went to the front desk & since his name wasn't on the reservation they wouldn't give him a new card (Fair enough, appreciate their not giving one to just anyone). What really pissed me off was they refused to consider any reasonable alternative to prove his claim or assist him. I mean he did have a hotel card, he knew the name of the person in the room, he knew the room #, he could describe the room & our luggage, offered to give them the credit card # the room was charged too - he wasn't just coming in randomly & fishing for info. They told him having me call & verify him would NOT be enough to let him in. He then asked them to look at the key and see if they could see why it didn't work.  Theyclaimed the key was fine and if it was valid it should work (accusing him of not only having found a key but mysteriously knowing the room # & name associated with the card)?.  They also refused to send someone up with him so he could prove the card didn't work and that his belongings were really in the room. So he called me upset that he wasn't allowed in our room, he was exhausted from a long day and I was not expected back for at least 4 hours and was at least an hour away. I called and demanded to speak to someone who would attempt to assist him and got someone to add his name to the reservation and they let him in - but it definitely soured our afternoon. Other things that I would not have bothering mentioning except that I was so sleep deprived & cranky about the above instances : The front of the building is under construction (which is a shame, would've liked to see it).  It would have been nice if they told me this on the phone when I called for the address, they gave me the street that had no entrance, instead of the street that had a working entrance). And I suppose it was my fault for asking for closest subway line when coming from the airport (not knowing there were separate train/non-train lines), so instead of giving us the stop 15 feet in front of the front door that was exactly on our line from the airport - I was told to get out at a stop about 5 blocks away... still, deductive reasoning should have told her that confused tourist from out of town coming from Midway on the Orange line, probably wants the closest Orange line stop, not to spend more time transferring to some other line for a further stop & then toting luggage to the hotel.",2,0,0,0,Negative,something always seems wrong visit chicago last time car got towed course luggage map car wander street chicago aimlessly time issue plus star location plus star gorgeous lobby historical minus star paper thin wall minus star woken maid morning minus star allowing boyfriend card stopped working helpful way travelled throughout europe asia remember motel lodging maid come checkout least might problemmatic paperthin wall help fri maid service next door flew late time felt hour planned wake talking faintly hearing vaccuum talking hearing push hanger closet together thin wall crawled bed put disturb sign minute later door start shaking weird noise someone rubbing door apparently polish every morning say read sign disturbing later got listen neighbor sex sat maid service come someone pst felt wakeup esp wedding reception midnight sun woken screaming fight next door apparently jerk ditched woken someone side decided good time sing maid knocking neighbouring door woke later morning finally learned put disturb polish door sign went visit friend hour outside chicago call card work went front desk since name reservation give new card fair enough appreciate giving anyone really pissed refused consider reasonable alternative prove claim assist mean card knew name person knew describe luggage offered give credit card charged coming randomly fishing info told call verify enough let asked look key see see work theyclaimed key fine valid work accusing found key mysteriously knowing name associated card refused send someone prove card work belonging really called upset allowed exhausted long day expected back least hour least hour away called demanded speak someone attempt assist got someone add name reservation let definitely soured afternoon thing bothering mentioning except sleep deprived cranky instance front building construction shame liked see nice told phone called address gave street entrance instead street working entrance suppose fault asking closest subway line coming airport knowing separate train non train line instead giving stop foot front front door exactly line airport told stop block away still deductive reasoning told confused tourist town coming midway orange line probably want closest orange line stop spend time transferring line stop toting luggage,4,Noise/Atmosphere Problem
4576,0cZgNCbeBsk29KfOCmqosQ,"While strolling around without any agenda, we decided to see what the Palmer House had to offer in terms of bar/restaurant.  A very charming young bellman escorted us to the restaurant, which did not open for another 30 minutes.  I was excited because the place is opulent and sophistocated looking.  I immediately began to daydream about the steak I would soon be eating.  We took a seat in the bar, with the promise of a table the moment the restaurant opened.  5:00 PM came and went and no one ever came for us.  The server in the bar seemed annoyed that we did not want alcohol, but did order cappucino and 2 large bottles of Peligrino.  He hovered, and not in an eager to please way, but was intrusive until we finally got the hint that we were taking up space meant for  big spenders.  He left a check and came back to open the tab book several times before we actually put money in there.  Then, he rounded the change DOWN, leaving $4.00 even instead of the $4 and coins that would have been accurate.  We left without a word, and had dinner elsewhere.  And yes, we left a tip because, alas, we are NOT cheap.  Shame on us for not speaking up at the time, but shame on them more!",1,1,0,0,Negative,strolling around without agenda decided see palmer house offer term bar restaurant charming young bellman escorted restaurant open another minute excited opulent sophistocated looking immediately began daydream steak soon eating took seat bar promise table moment restaurant opened came went ever came server bar seemed annoyed want alcohol order cappucino large bottle peligrino hovered eager please way intrusive finally got hint taking space meant big spender left check came back open tab book several time actually put money rounded change leaving even instead coin accurate left without word dinner elsewhere yes left tip ala cheap shame speaking time shame,3,Design Flaws/Lack of Privacy
4578,sUxlXT1-35WOAx9G26dIdg,"The lobby is gorgeous and grand.  Rooms were very nice, clean and comfortable.  However, the walls were so thin.  We were woken at various points in the early morning by people in the hallway.  They didn't sound like they yelling and we could still hear every word of their conversation.  Then, at 6:30am we could hear clearly the people in the room next door.  Room service food was also bad and not at all worth the price.  Wouldn't stay here again.",2,0,0,0,Negative,lobby gorgeous grand room nice clean comfortable however wall thin woken various point early morning people hallway sound yelling still hear every word conversation hear clearly people next door service food bad worth price,1,Service Breakdown/Attitude
4580,x-QpiuDahdjAh-zvaZxQQQ,"We booked our room 3 months in advance by phone, requested a specific suite, was guaranteed and confirmed the room I requested would be available.  It was our 30th anniversary and was supposed to be special.  Showed up 3 hours prior to check in, our room was given away.  I was so disappointed.  The staff was cold and indifferent and said there was nothing they could do.  We ended up getting a small king room, tucked in a corner and at no discount at that.  Very sad moment for us.",1,0,0,0,Negative,booked month advance phone requested specific suite guaranteed confirmed requested available anniversary supposed special showed hour prior check given away disappointed staff cold indifferent said nothing ended getting small king tucked corner discount sad moment,3,Design Flaws/Lack of Privacy
4581,O7t5eAnoOsr0Z1vqha,"The lobby is misleading. the lobby makes you think the place is huge, but the rooms are tiny. they lack a mini-fridge, decent TV, and wi-fi. The wired Internet is $20 a day, which should be free. and wireless requires a $200 deposit. the place is crap. if Hilton is meant for business travelers the least the could provide is free Internet and wi-fi. when i went to get ice the machine was broken and the elevators were malfunctioning. if you want to pay a lot for a garbage hotel, this is the place.",2,0,0,0,Negative,lobby misleading lobby make think huge room tiny lack mini fridge decent wired internet day free wireless requires deposit crap hilton meant business traveler least provide free internet went ice machine broken elevator malfunctioning want pay lot garbage,3,Design Flaws/Lack of Privacy
4583,VgHgW8AI,"I'm currently staying at the Palmer house and let me tell you I should have listened to the negative reviews before I booked but thought all the negative people were just being snotty. Well their not, they're right on...lobby looks like it's for kings but rooms are for servants...haha...still tube tvs in rooms, ac makes horrendous noises when turned on, can't sleep. Wall paper is coming off walls...considering this is four stars that's a complete shame, illnois must have a different star system than California cause a 2-3 star holiday inn express in California would put this hotel to shame...people giving good reviews must be booking some $1000 suites or working for the hotel to write reviews, if you book regular rooms you'll regret it...spend 15-20 bucks more and get a better hotel like W, Sheraton, or kimpton...This is the second Hilton I'm staying at and both were messes, so bad that I'm writing the review while this ac doesn't let me sleep...hope this review helps ...",1,0,0,0,Negative,currently staying palmer house let tell listened negative review booked thought negative people snotty well right lobby look king room servant haha still tube tv room make horrendous noise turned sleep wall paper coming wall considering four star complete shame illnois must different star system california cause star holiday inn express california put shame people giving good review must booking suite working write review book regular room regret spend buck better sheraton kimpton second hilton staying mess bad writing review let sleep hope review help,4,Noise/Atmosphere Problem
4585,Th17605UlTf4PDoVRvOuXA,"So, I really wanted to love this place and my initial impression was fantastic. The lobby is beautiful & luxurious and I couldn't wait to check-in and relax in our room. And here's where it all went downhill. The front desk clerk was a little on the snippy side. We were given our keys and sent on our way only to find that she had given us a room with ONE double bed which is not what we had reserved.  You would think the front desk clerk would have thought something was amiss when she checked us in.  My husband was standing right there and at 6'6 would barely fit in that bed by himself, let alone the both of us.  I immediately called down only to be placed on hold for an eternity so the manager could be consulted.  The manager never even bothered to speak to us to apologize and had the clerk handle it. I had to tell them that I had the printed documentation/receipts that proved we were guaranteed more than that. At this point, the only room available was a handicapped room with 2 double beds. At least one of us wouldn't have to sleep on the floor. By the way, the first room we were given was quite shabby and on par with a ""Days Inn"" level. The wallpaper was peeling. The furniture looked old & worn. The second room looked like it was more recently updated but still lacked the oomph that nice hotels should have.  It was a failed attempt at replicating the look of Kimpton Hotel properties.  The TV was extremely dated.  No wifi!!!!!! In this day & age???? And, of course, they charge for it. And they charge for the use of the gym!!!!!! Seriously? How can you give your customer subpar accommodations & claim to be a luxury hotel? The only reason they get 2 stars is because of the lobby, friendly bellmen and location.",2,0,0,0,Negative,really wanted love initial impression fantastic lobby beautiful luxurious wait check relax went downhill front desk clerk little snippy side given key sent way find given double bed reserved think front desk clerk thought something amiss checked husband standing right barely fit bed let alone immediately called placed hold eternity manager consulted manager never even bothered speak apologize clerk handle tell printed documentation receipt proved guaranteed point available handicapped double bed least sleep floor way first given quite shabby par day inn level wallpaper peeling furniture looked old worn second looked recently updated still lacked oomph nice hotel failed attempt replicating look kimpton property extremely dated wifi day age course charge charge use gym seriously give customer subpar accommodation claim luxury reason star lobby friendly bellman location,2,Cleanliness/Wear/Poor Upkeep
4751,TUhHgJvTvXOnDNXSFdvfyw,"You can get sneaked into this hotel by the always better than average pricing.  Don't be fooled. Old hotel with no updates, average cleanliness, and poor amenities.  Only plus is the location, but there's plenty of options that are better.  Even if it means spending an extra $25/night.",2,0,0,0,Negative,sneaked always better average pricing fooled old update average cleanliness poor amenity plus location plenty option better even mean spending extra,5,Price/Fees/Poor Value
4754,-kdTvnLrFPhHyEePI0iKgw,"We stayed at the Palmer House when we were in town for a wedding.  The hotel itself was fine and in a good location, HOWEVER, our door did not latch properly and our room was broken into and valuables were stolen.  We immediately called security, they arrived and took a statement and sent someone to fix the door.  At that point it was ""out of their hands"" and reported to their insurance.  We never heard from a hotel manager or customer service to check on us or see if there was anything we needed.  After our trip I called customer service to let them know what happened and the representative said ""the hotel is not responsible for lost or stolen items"" and that if I ""believe"" I had been robbed I should have called the police.  Basically we will not get compensated or even apologized to even though it IS the hotels responsibility to provide a room with a working door.  The icing on the cake is that 6 months ago when we were moving and stayed a different Hilton our Uhaul was broken into and all of our belongings were ransacked, stolen or ruined we were treated even worse.  Not only did the hotel manager not so much as offer us a free breakfast, we were scolded for not having properly registered the Uhaul in the parking lot.  (even though when we arrived with the uhaul it was after midnight and we had previously registered our vehicle.)  So next time you stay at a hotel make sure that all of your belongings fit in the safe or just carry them around with you.",2,0,0,0,Negative,palmer house town wedding fine good location however door latch properly broken valuable stolen immediately called security arrived took statement sent someone fix door point hand reported insurance never heard manager customer service check see anything needed trip called customer service let know happened representative said responsible lost stolen item believe robbed called police basically compensated even apologized even though hotel responsibility provide working door icing cake month ago moving different hilton uhaul broken belonging ransacked stolen ruined treated even worse manager much offer free breakfast scolded properly registered uhaul parking lot even though arrived uhaul midnight previously registered vehicle next time make sure belonging fit safe carry around,3,Design Flaws/Lack of Privacy
4756,zltxShFtFk5Q3YS6934KHw,"We reserved a room with a king bed 5 months before our trip.  When we arrived, they said they didn't have any kings available.  We took a room with two ""double beds"" though they were the smallest double beds I've ever seen.  The next day, they said they would switch us to a room with a king and they said they were sending up a bellhop to move our things.  We waited.  And waited.  After 3 calls and a trip to the front desk, a bellhop finally arrived--it took an hour.  We're here for three days; we don't want to waste our valuable time because of bad service.  I would not recommend this place.",1,0,0,0,Negative,reserved king bed month trip arrived said king available took two double bed though smallest double bed ever seen next day said switch king said sending bellhop move thing waited waited call trip front desk bellhop finally arrived took hour three day want waste valuable time bad service recommend,2,Cleanliness/Wear/Poor Upkeep
4758,Oobdx-JandRfW8KWRD60jw,"My pregnant wife and I (6'2"") arrived late on a Fri evening and were given the smallest hotel room I have ever seen. It had one double bed (not even a queen) with peeling wall paper, a broken toilet, an old tube TV from the 90s, no minibar or fridge and what appeared to be a very dirty bedspread. On top of that, the staff at the front desk had an attitude when we asked to be moved. No dice and no fixes. Do not stay here. Despite a nice lobby, it was one of the worst hotel experiences I have ever had--and I travel a lot.",1,0,0,0,Negative,pregnant wife arrived late fri evening given smallest ever seen double bed even queen peeling wall paper broken toilet old tube minibar fridge appeared dirty bedspread top staff front desk attitude asked moved dice fix despite nice lobby worst experience ever travel lot,2,Cleanliness/Wear/Poor Upkeep
4764,9MDDrl1Mi9n8Uyk-vNBjmA,"Horrible!!! Do not stay here!I got the hotel on priceline for a good price and had nothing but problems from the beginning. First of all, I called after getting the hotel on priceline to request a non-smoking, king sized bed room. She told me they did not have any king beds, but could give me a non smoking room and negatively refered to the fact i got the room off priceline several times.  When we got to the hotel, we asked the man who was helping us at the front desk if there were any king beds and he said he had plenty and switched us.  We got into the room, it was VERY small, there was a red stain on the wallpaper on one wall and on the other wall the wallpaper was coming off the wall.  The carpet was dirty and we both slipped on the very slippery bathroom floor.  I wanted to use the gym, but was told it was $18.00 a day to use it and the internet was another $ 14.00.  On top of that, you are charged for parking (either valet or in the garage) by the day (between $40 and $51 dollars a day)!!! They do not validate. This hotel is WAY, WAY overrated!! They nickle and dime you for everything and the rooms are NOT nice or clean.  We drove across cou try and stayed in several different hotels during our trip and I have to say this hotel was by far the WORST! My husband and I are both doctors who travel a lot and we will definately not be coming back to this hotel nor will we be recommending it to anyone.",1,0,0,0,Negative,horrible got priceline good price nothing problem beginning first called getting priceline request non smoking king sized bed told king bed give non smoking negatively refered fact got priceline several time got asked man helping front desk king bed said plenty switched got small red stain wallpaper wall wall wallpaper coming wall carpet dirty slipped slippery bathroom floor wanted use gym told day use internet another top charged parking either valet garage day dollar day validate way way overrated nickle dime everything room nice clean drove across cou try several different hotel trip say far worst husband doctor travel lot definately coming back recommending anyone,5,Price/Fees/Poor Value
4765,APZbganjLy4l67MHLJTGhg,"Our reservation was for 2 people. Two people whom were not a couple. We were given ONE King bed room and told that's all there was. This room was book well in advance but we were treated as if we walked in off the street. This over priced room small as a closet, to make it worse early am I was woken up by the people in the room next to us having sex. I'm no prude but I could not believe the walls were that thin. No worries it was over quick, LOL and I was back to sleep. Getting my car from valet the next day was another story in its self. Bad Hotel, Bad Service!",1,0,0,0,Negative,reservation people two people couple given king bed told book well advance treated walked street priced small closet make worse early woken people next sex prude believe wall thin worry quick lol back sleep getting car valet next day another story self bad bad service,2,Cleanliness/Wear/Poor Upkeep
4767,kmvDGM0LJ5ugCgqREYGWdg,"The Palmer House was an enormous disappointment. Sure the lobby is nice, but the room was shabby.  Right in downtown Chicago, Hilton has managed to create the kind of room I'd expect to find in a Motel wedged between a whorehouse and an airport runway deep in a Florida swamp.The room we had was tiny and worn out; the carpet was faded, the wallpaper was peeling, the sink wouldn't drain and the cheap and cheesy  ""Empire"" furniture was stained and scratched. The room was also very noisy. The constant rattle and hum of the building's mechanical systems was on par with a flight on a regional jet. This wheezing symphony of air conditioning and elevators was punctuated occasionally by the three-year-old-with-kettle-drum sound of the showers in the adjacent rooms. Finally, the room was humid. No matter how we set the AC, the room, the sheets, the towels, everything felt damp.If you drive, be prepared to pay their ""specially arranged"" exorbitant parking fee, in our case it was a third the cost of the room, at the garage across the street. No, there's no connecting bridge or walkway between the garage and the hotel.Those are all the ways I can remember that this hot mess of a hotel disappointed us. If I remember any more, I'll be sure to ammend this review.",1,0,0,0,Negative,palmer house enormous disappointment sure lobby nice shabby right downtown chicago hilton managed create kind expect find motel wedged whorehouse airport runway deep florida swamp tiny worn carpet faded wallpaper peeling sink drain cheap cheesy empire furniture stained scratched noisy constant rattle hum building mechanical system par flight regional jet wheezing symphony air conditioning elevator punctuated occasionally three year old kettle drum sound shower adjacent room finally humid matter set sheet towel everything felt damp drive prepared pay specially arranged exorbitant parking fee case third cost garage across street connecting bridge walkway garage way remember hot mess disappointed remember sure ammend review,4,Noise/Atmosphere Problem
4770,ubxoexNKgeE5b5NiytB4Zw,This place is borderline shit hole.,2,0,0,0,Negative,borderline shit hole,1,Service Breakdown/Attitude
4772,V8li37mBhZmyx5rRiBIw4g,"I'm not experienced with hotels in Chicago so maybe its normal to spend $244 a night for a hotel and have to stay in a room big enough for a king bed and thats all. There was a dresser with a tv but the bed was so close to the dresser that I could not open the drawers. Internet you have to pay for (about $8 an hour). No fridge, or any other furniture in the room. There was no coffee maker (because they want you to buy the crappy expensive coffee at the starbucks downstairs). I can deal with a small room but I like to have my coffee first thing and I hate starbucks. I've stayed at Comfort Inns that were better than this. I guess what you pay for is the fancy bar and restaurant and lobby. I would never stay here again. Also the security deposit is about $51 a night and parking is $38 (self park) or $61 (valet) a night.",2,0,0,0,Negative,experienced hotel chicago maybe normal spend big enough king bed thats dresser bed close dresser open drawer internet pay hour fridge furniture coffee maker want buy crappy expensive coffee starbucks downstairs deal small coffee first thing hate starbucks comfort inn better guess pay fancy bar restaurant lobby never security deposit parking self park valet,5,Price/Fees/Poor Value
4773,rkQsVkqhyA9yNihBmt9eiA,"Expensive hotel with no amenities. Crappy staff at the Concierge desk. Maps in the rooms directory books didn't include any floor above the 5th I was on the 14th floor. ""Historical"" means small and old here and not always in a good way. Bathroom was micro sized. Bath tub drain was plugged. One dresser drawer broke apart in my hand when I opened it.Windows opened but had no screens. And I do believe this is the only Hilton that does not offer coffee in the room. I won't send my worst enemy to this hotel. Stay anywhere but here!",2,0,0,0,Negative,expensive amenity crappy staff concierge desk map room directory book include floor floor historical mean small old always good way bathroom micro sized bath tub drain plugged dresser drawer broke apart hand opened window opened screen believe hilton offer coffee send worst enemy anywhere,2,Cleanliness/Wear/Poor Upkeep
4776,jS4lajLQFcD_K6Ij8IP47A,"Just left a two day/night stay at the Palmer house & have zero plans to return. The ""old charm"" of the place is valid, but wears off when your room has no hot water, you end up having to change rooms & then get the worst neighbors in the room next door. Being an older building, you can't expect sound proof rooms, but when the hotel refuses to do anything about your neighbors loud singing, loud talkin & then wild kingdom sounding like mating ritual, well that was under impressive. Mind you this was occurring between 3 & 4 in the morning. Only posting 1 star because the engineer worked really hard trying to fix the hot water issue.",1,0,0,0,Negative,left two day palmer house zero plan return old charm valid wear hot water end change room worst neighbor next door older building expect sound proof room refuse anything neighbor loud singing loud talkin wild kingdom sounding mating ritual well impressive mind occurring morning posting star engineer worked really hard trying fix hot water issue,4,Noise/Atmosphere Problem
4779,mjoleH2hi_py-kQ_nR_vKQ,"Positives for the Palmer House include the incredible lobby and a wonderful location - a block from Michigan Avenue, the Art Institute and Millennium Park.  Kudos to the concierge staff, all were friendly and helpful.Negatives - well our rooms sure didn't look like the rooms touted in their marketing material.  Peeling wallpaper and scuffed up paint, low ceilings in the halls that a 6'5"" person would find daunting.  No coffee service in the room.  For $13 extra, they'll provide you with a coffee maker and 4 packs of coffee.  They'll provide additional coffee at a considerable upcharge, and they won't clean up around the coffee maker.  And no matter what time of day it was, the room service attendants were blocking the hallways with service carts.  Weird service all around.Lockwood's, the hotel restaurant was very expensive for both breakfast and dinner.  Breakfast was mediocre as was the service.  We'd been comped breakfast in exchange for an awful dinner the night before, other wise we'd never have gone back.  Dinner was extremely expensive and the service was abysmal.  I'd thought that maybe our waiter wasn't feeling well because he kept wiping his forehead, and he seemed completely disinterested in his work.  We'd tried to ask questions about the menu and the wines, but he mumbled so, that even upon asking him again, we still couldn't understand him.  The menu was ambitious, with claims of using local farms for meats and produce.  I give them credit for that.  But, that's it.  The flavors were completely nondescript.  If you want to spend $165 for dinner for two, there are much better alternatives.",2,0,0,0,Negative,positive palmer house include incredible lobby wonderful location block michigan avenue art institute millennium park kudos concierge staff friendly helpful negative well room sure look room touted marketing material peeling wallpaper scuffed paint low ceiling hall person find daunting coffee service extra provide coffee maker pack coffee provide additional coffee considerable upcharge clean around coffee maker matter time day service attendant blocking hallway service cart weird service around lockwood restaurant expensive breakfast dinner breakfast mediocre service comped breakfast exchange awful dinner wise never gone back dinner extremely expensive service abysmal thought maybe waiter feeling well kept wiping forehead seemed completely disinterested work tried ask question menu wine mumbled even upon asking still understand menu ambitious claim using local farm meat produce give credit flavor completely nondescript want spend dinner two much better alternative,3,Design Flaws/Lack of Privacy
4780,7Zi-npKWH21KqBHZ9Tja2w,"While the lobby was gorgeous our room was a TOTAL disappointment.  We were excited based on the photos on the website, but our room had clearly not been remodeled.  The bedding was old, the carpet was old, the wall paper was peeling off the walls & our bathroom reeked of mildew.  Not sure how we got stuck in the gross room, but we did.  We could have had a better quality room at a holiday inn.",2,0,0,0,Negative,lobby gorgeous total disappointment excited based photo website clearly remodeled bedding old carpet old wall paper peeling wall bathroom reeked mildew sure got stuck gross better quality holiday inn,4,Noise/Atmosphere Problem
4830,htQgJ_Z0ADA_QHeKthfeFw,"Back from friday & saturday nite stays in King Deluxe room 3002....oct 21 & 22...Bed was Posture Pedic Grand and hardly a pillow top!!!!pillow tops give a floating on cloud feeling and this bed was lumpy and hard as rock!!!!  We observed on the floor and around the base ofthe walls filthy dust and dirt!!!  Absolutely the worst discovery Sundaymorning were finger & toe nails scattered about the floor, not noticedbefore but now in the bright daylight very disgusting!!!!Four star hotels certainly offer much better comfortable beds, and immaculate cleanliness!!!!  Future Chicago stays will be at true four stars hotel, like the Marriott!!!!  The Johnson's  Adrian, Michigan",2,0,0,0,Negative,back friday saturday nite stay king deluxe oct bed posture pedic grand hardly pillow top pillow top give floating cloud feeling bed lumpy hard rock observed floor around base ofthe wall filthy dust dirt absolutely worst discovery sundaymorning finger toe nail scattered floor noticedbefore bright daylight disgusting four star hotel certainly offer much better comfortable bed immaculate cleanliness future chicago stay true four star marriott johnson adrian michigan,5,Price/Fees/Poor Value
4838,pt1YSXBtHPZjY-4ameO2tA,If you like roaches and over priced everything stay here! It's not worth the money they charge and it is a low class place.,1,0,0,0,Negative,roach priced everything worth money charge low class,3,Design Flaws/Lack of Privacy
4839,g6DeGcUBWyzzOMPNlYVCZA,"The hotel itself was ok, but we used the event planning/catering service for a private event and the service we received was atrocious.  The main event planners here are completely incompetent and totally dishonest.  Not only did they make promises that were left unfulfilled, but they also blatantly lied and stated that they provided services that were not provided.  The food was passable, but it was not served according to plan, the service workers were late, and the planners/managers were absent and unreachable when food and drinks were not provided in accordance with our contract..   I will never provide this company any more money after this botched event, and I advise that others not use any event services/catering services offered by these people.",1,0,0,0,Negative,used event planning catering service private event service received atrocious main event planner completely incompetent totally dishonest make promise left unfulfilled blatantly lied stated provided service provided food passable served according plan service worker late planner manager absent unreachable food drink provided accordance contract never provide company money botched event advise others use event service catering service offered people,3,Design Flaws/Lack of Privacy
